,Unnamed: 0,path,image_nr,likes,visualizations,date,simp_path,day,year,month,month_n,likes_n,visualizations_n,colors,colors_s
1156,1156,Behance\860_1k_11.1k_71_13 de maio de 2021.jpg,860,1k,11.1k,13 de maio de 2021,860_1k_11.1k_71_13 de maio de 2021.jpg,13,2021,maio,5,1000,11100,"[[213.91148  213.91801  213.92126 ]
 [122.77611  122.80578  123.19801 ]
 [ 91.60873   90.92492  187.66074 ]
 [150.74573  150.69669  152.34521 ]
 [225.21872  225.23872  225.20787 ]
 [ 53.626247  53.58614   71.85618 ]
 [ 89.48663   89.5033    92.02578 ]
 [175.34991  175.02757  185.80037 ]
 [235.01979  235.33052  234.16391 ]
 [204.74913  204.76291  205.20572 ]]","[[0.7995295  0.7995779  0.80201674]
 [0.4750039  0.47513482 0.4767154 ]
 [0.8384775  0.8385042  0.8385176 ]
 [0.88321066 0.8832891  0.8831681 ]
 [0.3593843  0.35670343 0.73612285]
 [0.20628446 0.20609856 0.2786066 ]
 [0.67808986 0.6767795  0.71886516]
 [0.34753546 0.34759623 0.35912988]
 [0.92164624 0.9228648  0.91828984]
 [0.58765876 0.58748674 0.59272027]]"
1157,1157,Behance\861_1k_9.3k_53_13 de maio de 2021.jpg,861,1k,9.3k,13 de maio de 2021,861_1k_9.3k_53_13 de maio de 2021.jpg,13,2021,maio,5,1000,9300,"[[ 86.929596  78.92137   73.629875]
 [200.81093  198.07784  194.17805 ]
 [246.70103   88.52568   74.26975 ]
 [ 33.65364   35.95348   42.757744]
 [172.51657  138.42216  108.97468 ]
 [226.13121   59.870853  49.28063 ]
 [127.64792  113.352356  86.8068  ]
 [221.14722  226.07686  227.6775  ]
 [210.03944  163.41905  136.39508 ]
 [ 50.073757  50.615154  61.187683]]","[[0.81964487 0.6348233  0.5280715 ]
 [0.19644386 0.19864589 0.24009033]
 [0.78788877 0.7765437  0.7608311 ]
 [0.9674257  0.34718063 0.29125094]
 [0.3428631  0.3094086  0.28790808]
 [0.4977317  0.4451788  0.34106338]
 [0.1319215  0.14090294 0.16756651]
 [0.8670348  0.88650507 0.8927637 ]
 [0.6693294  0.5396314  0.42434725]
 [0.88628936 0.23494278 0.1934518 ]]"
1158,1158,Behance\862_848_8.1k_59_13 de maio de 2021.jpg,862,848,8.1k,13 de maio de 2021,862_848_8.1k_59_13 de maio de 2021.jpg,13,2021,maio,5,848,8100,"[[163.5959      2.247832    2.8313668]
 [ 92.42762     4.2687325   6.2364893]
 [226.31758   150.23483   137.85512  ]
 [ 52.30619    58.418457   61.307743 ]
 [247.86671   233.49225   219.79358  ]
 [ 18.855303    6.789027    9.239105 ]
 [169.04182    48.140736   46.898243 ]
 [236.71794    81.60822    72.91927  ]
 [220.65125     8.636268    9.726176 ]
 [114.2119     99.41141    99.067566 ]]","[[0.44700482 0.38863534 0.38746494]
 [0.86776423 0.03583714 0.03987849]
 [0.9739307  0.9206945  0.86729884]
 [0.36552745 0.01651932 0.02409931]
 [0.2051385  0.22900629 0.24035065]
 [0.07462248 0.02669217 0.03632481]
 [0.8868369  0.60054076 0.55072933]
 [0.6635723  0.18907157 0.18412468]
 [0.9282848  0.32699698 0.2926461 ]
 [0.6433248  0.00884993 0.01114374]]"
1159,1159,Behance\863_1k_9.8k_49_12 de maio de 2021.jpg,863,1k,9.8k,12 de maio de 2021,863_1k_9.8k_49_12 de maio de 2021.jpg,12,2021,maio,5,1000,9800,"[[ 60.51147    59.457565   64.014114 ]
 [  1.3950685   0.9183651   1.7794712]
 [206.9987    173.98708   146.71565  ]
 [134.57713   100.5699     86.807205 ]
 [ 82.66143    81.31358    85.865555 ]
 [ 42.225254   35.95273    36.715492 ]
 [ 16.44097    13.612285   13.831516 ]
 [221.82303   190.2303    163.25002  ]
 [169.84032   134.88588   116.36859  ]
 [ 92.89866    61.88313    50.289494 ]]","[[0.00543669 0.0035942  0.00697207]
 [0.66819865 0.53161675 0.45862734]
 [0.23739246 0.23283242 0.25030357]
 [0.86984223 0.7459249  0.6401119 ]
 [0.06420485 0.05310252 0.05399675]
 [0.3238756  0.3188572  0.33692396]
 [0.16565955 0.14010812 0.14275096]
 [0.37163708 0.24885944 0.20286441]
 [0.53159964 0.397673   0.343266  ]
 [0.811923   0.68246317 0.5754267 ]]"
1160,1160,Behance\864_622_5.2k_47_13 de maio de 2021.jpg,864,622,5.2k,13 de maio de 2021,864_622_5.2k_47_13 de maio de 2021.jpg,13,2021,maio,5,622,5200,"[[ 13.71074   24.424288  38.945568]
 [139.36421  151.9301   175.94243 ]
 [ 63.781105  78.640526 101.53469 ]
 [209.77863  217.85219  235.53357 ]
 [ 40.43023   55.194355  75.49095 ]
 [115.808784 130.00562  154.92531 ]
 [163.21483  174.59834  197.02904 ]
 [186.17792  196.1452   216.70805 ]
 [ 24.563915  38.990532  56.936287]
 [ 89.65167  104.780136 129.45656 ]]","[[0.09509537 0.1516662  0.2219228 ]
 [0.5245811  0.5751393  0.6705799 ]
 [0.8108511  0.8435894  0.91458905]
 [0.33867794 0.3979081  0.49391222]
 [0.61407584 0.66010725 0.74986666]
 [0.1542413  0.21204552 0.2909143 ]
 [0.05372393 0.09563038 0.15250412]
 [0.70895886 0.7493274  0.8317995 ]
 [0.24315543 0.30148846 0.39075053]
 [0.4332376  0.49039257 0.58852696]]"
1161,1161,Behance\865_1k_6.7k_84_20 de dezembro de 2020.jpg,865,1k,6.7k,20 de dezembro de 2020,865_1k_6.7k_84_20 de dezembro de 2020.jpg,20,2020,dezembro,12,1000,6700,"[[ 93.767845  85.07123  135.34796 ]
 [252.38332  171.04121  128.22192 ]
 [ 78.15344   11.146489  47.81024 ]
 [162.9858   185.46881   49.25061 ]
 [ 11.518839 166.56729  211.36421 ]
 [ 63.616344  55.402557 118.15201 ]
 [247.78026  251.46902  243.36928 ]
 [208.11868   74.21591   76.81031 ]
 [214.21286  217.97243  200.0466  ]
 [ 30.579155  95.320496 115.196465]]","[[0.8168684  0.29197305 0.3016076 ]
 [0.36784977 0.3337919  0.530847  ]
 [0.98566395 0.6730106  0.506664  ]
 [0.24949652 0.21726699 0.46332002]
 [0.0920724  0.7593939  0.9268589 ]
 [0.8888789  0.90676004 0.8509123 ]
 [0.638978   0.727257   0.19323716]
 [0.30648407 0.04371172 0.18749115]
 [0.12246332 0.37304798 0.44637442]
 [0.0189178  0.58303595 0.76721674]]"
1162,1162,Behance\866_515_6.8k_44_12 de maio de 2021.jpg,866,515,6.8k,12 de maio de 2021,866_515_6.8k_44_12 de maio de 2021.jpg,12,2021,maio,5,515,6800,"[[241.14948  232.60738  221.98856 ]
 [ 52.526596  54.310356  31.322487]
 [146.44753  165.8198   161.67476 ]
 [ 22.205385  26.409662  12.475232]
 [102.800644 105.27651   96.78798 ]
 [188.84286  191.1634   182.15039 ]
 [230.83263  239.0302   248.36902 ]
 [146.6532   133.64354  112.99933 ]
 [216.33981  213.30098  204.6237  ]
 [ 83.71222   80.15073   54.60716 ]]","[[0.19924265 0.20738536 0.11858615]
 [0.8478461  0.836082   0.80210817]
 [0.40596995 0.41392136 0.37960112]
 [0.905226   0.93737334 0.97399616]
 [0.32457763 0.31179205 0.21120292]
 [0.73883027 0.74800193 0.71205413]
 [0.94560885 0.9121313  0.8704903 ]
 [0.08445227 0.10066932 0.04743505]
 [0.5665372  0.64886206 0.63584507]
 [0.58274937 0.5282354  0.44512063]]"
1163,1163,Behance\867_472_6k_36_3 de maio de 2021.jpg,867,472,6k,3 de maio de 2021,867_472_6k_36_3 de maio de 2021.jpg,3,2021,maio,5,472,6000,"[[133.67459  133.76732  130.26273 ]
 [ 22.035322  21.10985   19.521757]
 [203.00584  206.0748   205.27019 ]
 [ 74.708755  75.53054   72.56643 ]
 [168.1451   170.31047  168.20415 ]
 [102.30563  102.11206   98.67492 ]
 [ 36.589233  34.186367  32.14854 ]
 [226.66928  230.9673   230.87654 ]
 [ 13.466542  13.281355  11.65214 ]
 [ 53.581276  52.91288   50.664165]]","[[0.30508244 0.30851695 0.29659885]
 [0.10442585 0.09796945 0.09097233]
 [0.80316114 0.8155495  0.8126403 ]
 [0.4113785  0.41074073 0.39714822]
 [0.05679533 0.05591136 0.0496192 ]
 [0.6731063  0.6828317  0.6752345 ]
 [0.22299922 0.2224127  0.21311168]
 [0.890523   0.9073703  0.90706336]
 [0.5376409  0.5378636  0.52430004]
 [0.15881652 0.14941132 0.14156073]]"
1164,1164,Behance\868_2.2k_25.5k_104_26 de outubro de 2020.jpg,868,2.2k,25.5k,26 de outubro de 2020,868_2.2k_25.5k_104_26 de outubro de 2020.jpg,26,2020,outubro,10,2200,25500,"[[ 28.551817  29.72316   31.729221]
 [137.4533   147.4179   154.0968  ]
 [ 67.85725   56.435753  51.479046]
 [253.04826  252.98495  252.98483 ]
 [ 96.836845  82.63526   75.696365]
 [ 53.793068  45.28644   42.10758 ]
 [165.29414  167.09718  168.3075  ]
 [191.69968    4.774569  19.66402 ]
 [116.64654  113.44948  115.76897 ]
 [ 80.431854  67.37329   61.373608]]","[[0.2764966  0.2303088  0.21032007]
 [0.64811116 0.6549039  0.6595745 ]
 [0.11196791 0.11656141 0.12442833]
 [0.3361347  0.2827693  0.2571277 ]
 [0.9923461  0.99209785 0.9920974 ]
 [0.46656844 0.47788373 0.49553996]
 [0.5420404  0.5818373  0.6082994 ]
 [0.2151981  0.18095022 0.16774279]
 [0.75176346 0.0187238  0.07711381]
 [0.4117605  0.3538385  0.32899892]]"
1165,1165,Behance\869_941_5.8k_67_3 de maio de 2021.jpg,869,941,5.8k,3 de maio de 2021,869_941_5.8k_67_3 de maio de 2021.jpg,3,2021,maio,5,941,5800,"[[ 30.832594 123.66578  153.25322 ]
 [131.15321  205.3789   223.09923 ]
 [ 12.046767  30.699617  51.422897]
 [225.59685  237.22644  240.52722 ]
 [185.56447  181.15648  175.87361 ]
 [ 24.724575 176.87526  208.52391 ]
 [133.32127  134.39195  133.52837 ]
 [163.23769  218.70256  232.58922 ]
 [ 96.66708  192.88664  215.26125 ]
 [ 50.838833  71.74411   85.23398 ]]","[[0.8840989  0.92993593 0.94293714]
 [0.1187776  0.47654983 0.59190774]
 [0.5124826  0.8046998  0.8744475 ]
 [0.09677947 0.69261515 0.81681174]
 [0.20054519 0.27543756 0.3266505 ]
 [0.7261263  0.7089769  0.6882039 ]
 [0.6386713  0.85710603 0.91171885]
 [0.04537085 0.11925101 0.2011649 ]
 [0.5190361  0.5239092  0.52128804]
 [0.37792832 0.7559254  0.84380925]]"
1166,1166,Behance\870_804_8.4k_48_10 de maio de 2021.jpg,870,804,8.4k,10 de maio de 2021,870_804_8.4k_48_10 de maio de 2021.jpg,10,2021,maio,5,804,8400,"[[154.29999  105.846855  81.85157 ]
 [232.84407  218.52692  204.62631 ]
 [ 73.2695    38.483273  32.103367]
 [193.33481  163.10002  154.41325 ]
 [202.58774  218.53609  235.22296 ]
 [221.94571  198.44783  182.54022 ]
 [224.14603  230.51886  239.17921 ]
 [125.82479   77.69969   56.221054]
 [167.04698  135.51721  124.49581 ]
 [211.71556  143.23799   87.36282 ]]","[[0.79240084 0.85599893 0.92192024]
 [0.28733656 0.15095043 0.12596935]
 [0.82426107 0.5525073  0.33559227]
 [0.91331637 0.85733557 0.8030205 ]
 [0.76540685 0.6461901  0.61070096]
 [0.87707746 0.9028312  0.93784523]
 [0.4953739  0.30550182 0.22043797]
 [0.87180865 0.7803199  0.71731305]
 [0.6026517  0.41899875 0.32985914]
 [0.660173   0.53768134 0.4948125 ]]"
1167,1167,Behance\871_706_7.6k_47_31 de março de 2020.jpg,871,706,7.6k,31 de março de 2020,871_706_7.6k_47_31 de março de 2020.jpg,31,2020,março,3,706,7600,Not_found,Not_found
1168,1168,Behance\872_1.3k_8.2k_66_11 de maio de 2021.jpg,872,1.3k,8.2k,11 de maio de 2021,872_1.3k_8.2k_66_11 de maio de 2021.jpg,11,2021,maio,5,1300,8200,"[[ 39.692017   8.3795    39.518593]
 [235.05147   90.49463  140.09523 ]
 [ 58.189026 125.96709  166.05556 ]
 [162.32076   87.30747   52.955112]
 [227.5553   148.1529    68.037384]
 [172.64775   47.612556 112.45838 ]
 [244.4453   227.00447  143.49443 ]
 [ 89.38156  218.73778  234.41292 ]
 [102.78758   41.045452  45.790134]
 [ 41.320587  59.783245 101.83756 ]]","[[0.89584696 0.5840052  0.2673722 ]
 [0.15602887 0.03305155 0.15502252]
 [0.6771455  0.18663655 0.44102025]
 [0.3504917  0.85744894 0.9189439 ]
 [0.4066039  0.16305342 0.17975208]
 [0.9217621  0.35491598 0.5493939 ]
 [0.1618948  0.23438108 0.39939982]
 [0.9590461  0.89089257 0.56369054]
 [0.64129996 0.3475695  0.20941547]
 [0.2279483  0.49358344 0.6509444 ]]"
1169,1169,Behance\873_1.7k_13.9k_86_10 de maio de 2021.jpg,873,1.7k,13.9k,10 de maio de 2021,873_1.7k_13.9k_86_10 de maio de 2021.jpg,10,2021,maio,5,1700,13900,"[[  0.7687367    0.742161     0.74733627]
 [159.77136    173.87625    173.72847   ]
 [ 93.77866    100.986946   100.72361   ]
 [ 25.316498    25.324356    25.388407  ]
 [187.62335    200.42642    199.74037   ]
 [141.45657    155.26805    154.75491   ]
 [166.86298    180.89       180.6897    ]
 [ 54.51355     58.716328    58.775047  ]
 [212.1396     220.91295    220.27783   ]
 [121.71171    134.05933    133.57697   ]]","[[0.61930025 0.67463    0.6739229 ]
 [0.00273484 0.00263676 0.00265485]
 [0.20839526 0.22443254 0.22468293]
 [0.46993023 0.5170604  0.51520646]
 [0.7227886  0.77497977 0.7723793 ]
 [0.82287157 0.85830474 0.85570294]
 [0.098308   0.09828445 0.0985373 ]
 [0.5463697  0.6002444  0.5981843 ]
 [0.64763093 0.70270956 0.7020862 ]
 [0.35698095 0.38415536 0.38320038]]"
1170,1170,Behance\874_493_4.2k_55_8 de maio de 2021.jpg,874,493,4.2k,8 de maio de 2021,874_493_4.2k_55_8 de maio de 2021.jpg,8,2021,maio,5,493,4200,"[[ 59.871586 172.56264  215.39241 ]
 [ 93.47147   57.340923  49.48276 ]
 [222.25032  230.00583  232.2385  ]
 [186.04579  204.41043  203.71011 ]
 [173.58838   79.45207   75.59229 ]
 [ 85.18298  122.14923  126.289764]
 [ 36.056305  29.782179  30.84416 ]
 [134.8581   188.96262  214.11641 ]
 [117.02747  166.78918  182.43953 ]
 [208.09955  162.5442   124.912285]]","[[0.73540103 0.80299044 0.7977973 ]
 [0.6802789  0.31035352 0.29603454]
 [0.23949808 0.6785557  0.84621036]
 [0.4614655  0.6587456  0.72248757]
 [0.14193466 0.11647028 0.12045097]
 [0.53803515 0.7467501  0.844714  ]
 [0.33689523 0.4826002  0.4998386 ]
 [0.8127575  0.6320482  0.48386204]
 [0.87298024 0.90399367 0.9134407 ]
 [0.36524677 0.22625247 0.19578192]]"
1171,1171,Behance\875_1.1k_11.3k_86_11 de maio de 2021.jpg,875,1.1k,11.3k,11 de maio de 2021,875_1.1k_11.3k_86_11 de maio de 2021.jpg,11,2021,maio,5,1100,11300,"[[112.46153    16.69559     1.7803032]
 [174.3504    167.47784   165.9058   ]
 [219.83562    82.538895   35.90476  ]
 [229.38101   230.33844   230.52264  ]
 [138.78522   120.898735  117.36714  ]
 [135.68526    26.150608    5.184191 ]
 [184.55168    53.567966   21.959084 ]
 [236.59718   111.489685   51.904266 ]
 [204.16086   202.9593    202.70158  ]
 [108.29869    77.03109    71.98963  ]]","[[0.54398143 0.47269076 0.4586748 ]
 [0.5340599  0.10338397 0.02078843]
 [0.7994705  0.7945988  0.793533  ]
 [0.86298245 0.32469282 0.1412493 ]
 [0.44412446 0.06666927 0.00716831]
 [0.8994545  0.9032358  0.90396494]
 [0.9283218  0.43801713 0.20405902]
 [0.42110097 0.2996305  0.2801255 ]
 [0.7273926  0.2123944  0.08743751]
 [0.68224734 0.6545477  0.64820546]]"
1172,1172,Behance\876_1k_9.1k_79_29 de abril de 2021.jpg,876,1k,9.1k,29 de abril de 2021,876_1k_9.1k_79_29 de abril de 2021.jpg,29,2021,abril,4,1000,9100,"[[ 78.895134    39.146275    26.59489   ]
 [203.64954    153.3564      74.89459   ]
 [ 22.378223     2.9806778    0.46087348]
 [ 45.140938    14.847178     2.9090784 ]
 [134.11554    106.60954     85.24142   ]
 [216.63834    190.36905    153.99196   ]
 [160.15479     99.47164     44.402237  ]
 [ 64.4447      28.510508    15.691148  ]
 [112.19114     65.0785      27.238413  ]
 [ 88.567894    33.96425      3.8621907 ]]","[[0.35012284 0.1365318  0.01686622]
 [0.2530012  0.11149072 0.06077267]
 [0.80172193 0.6031442  0.29197776]
 [0.3091153  0.15334968 0.10440463]
 [0.08775775 0.01168893 0.00180735]
 [0.5307833  0.42297506 0.33709088]
 [0.44179082 0.25743055 0.10962422]
 [0.8492426  0.74652874 0.60412246]
 [0.6293001  0.3909164  0.17433462]
 [0.17697191 0.05819515 0.01140359]]"
1173,1173,Behance\877_938_5.1k_74_10 de maio de 2021.jpg,877,938,5.1k,10 de maio de 2021,877_938_5.1k_74_10 de maio de 2021.jpg,10,2021,maio,5,938,5100,"[[130.8281   111.41003  100.9281  ]
 [244.6238   228.34683  186.22348 ]
 [ 88.44142   48.397774  45.208584]
 [230.4704   195.28888  134.88281 ]
 [200.10973  196.88914  179.73474 ]
 [175.0858   168.16449  153.03246 ]
 [109.221924  80.45624   73.32201 ]
 [156.8592    91.06693   51.574646]
 [201.26442  137.00212   81.103165]
 [151.52399  140.34654  128.00647 ]]","[[0.51155436 0.436903   0.39636207]
 [0.9595909  0.8958967  0.7311277 ]
 [0.34741268 0.18932623 0.1762042 ]
 [0.6889088  0.662385   0.6026865 ]
 [0.6342206  0.37504336 0.21406087]
 [0.78597087 0.77400404 0.70710814]
 [0.90939295 0.78092587 0.5481138 ]
 [0.42982313 0.31368822 0.2843349 ]
 [0.59605706 0.55187404 0.5032843 ]
 [0.8029961  0.5563111  0.3298212 ]]"
1174,1174,Behance\878_927_9.3k_84_10 de maio de 2021.jpg,878,927,9.3k,10 de maio de 2021,878_927_9.3k_84_10 de maio de 2021.jpg,10,2021,maio,5,927,9300,"[[243.95471  243.95638  243.95686 ]
 [186.14246  186.09543  186.16797 ]
 [110.2435   108.45351  108.924484]
 [231.19206  231.19817  231.20033 ]
 [214.23195  214.23589  214.30597 ]
 [167.17659  167.0729   167.20154 ]
 [ 17.245953  16.852901  16.973963]
 [142.07574  141.7845   141.97464 ]
 [203.60489  203.60574  203.68236 ]
 [ 70.12393   64.10546   65.09132 ]]","[[0.9566851  0.9566917  0.9566936 ]
 [0.56169903 0.5606292  0.56137955]
 [0.80259234 0.802595   0.8029313 ]
 [0.2790224  0.25544375 0.25931656]
 [0.73898655 0.73887324 0.7391123 ]
 [0.8457464  0.8457701  0.8459828 ]
 [0.907524   0.90754807 0.9075544 ]
 [0.06902468 0.06750542 0.06797332]
 [0.66269326 0.6621977  0.6626603 ]
 [0.4365873  0.43001902 0.4318342 ]]"
1175,1175,Behance\879_1.3k_9.1k_70_10 de maio de 2021.jpg,879,1.3k,9.1k,10 de maio de 2021,879_1.3k_9.1k_70_10 de maio de 2021.jpg,10,2021,maio,5,1300,9100,"[[238.96693  129.98343   86.97032 ]
 [134.50983   25.833462  15.305913]
 [183.41028   75.262245  49.40613 ]
 [219.80437  112.07443   76.503815]
 [121.68928   12.593611   5.405476]
 [254.10915  149.85965  104.30958 ]
 [145.1943    36.814217  24.816042]
 [164.79066   56.184258  35.604527]
 [247.19733  138.85977   94.78947 ]
 [201.51105   93.60418   63.047146]]","[[0.93711567 0.5097316  0.34106606]
 [0.5676492  0.14269942 0.09640501]
 [0.78171283 0.35861528 0.24083355]
 [0.9967964  0.5883356  0.41046566]
 [0.71084815 0.28632623 0.1880838 ]
 [0.47648314 0.0486837  0.02049646]
 [0.8572164  0.43466485 0.29634687]
 [0.970699   0.5461532  0.37202582]
 [0.52598614 0.09970009 0.05877441]
 [0.6408284  0.2148403  0.1350812 ]]"
1176,1176,Behance\880_1.1k_9.4k_56_7 de maio de 2020.jpg,880,1.1k,9.4k,7 de maio de 2020,880_1.1k_9.4k_56_7 de maio de 2020.jpg,7,2020,maio,5,1100,9400,"[[254.82518   254.82655   254.81575  ]
 [ 39.38121    39.381027   39.38098  ]
 [245.93568     3.3856032   4.8567777]
 [157.80739   155.89728   163.82501  ]
 [  5.17707     4.194458  153.17389  ]
 [204.40079   197.50098   198.454    ]
 [ 74.3312     74.322945   74.68317  ]
 [  4.2710013   4.2720804   4.272004 ]
 [239.40652   239.41437   239.18095  ]
 [114.393555  114.11216   126.66736  ]]","[[0.9993144  0.9993198  0.9992775 ]
 [0.01693714 0.01694143 0.01694107]
 [0.96445364 0.01327688 0.01904619]
 [0.44954008 0.44840875 0.49877846]
 [0.02030224 0.01644886 0.6006819 ]
 [0.8015717  0.77451366 0.77825093]
 [0.15688777 0.15688717 0.15688694]
 [0.6191098  0.6116197  0.642286  ]
 [0.29448426 0.29445153 0.2958787 ]
 [0.9388491  0.93887985 0.9379645 ]]"
1177,1177,Behance\881_758_7.7k_38_1 de maio de 2021.jpg,881,758,7.7k,1 de maio de 2021,881_758_7.7k_38_1 de maio de 2021.jpg,1,2021,maio,5,758,7700,"[[193.6291   184.30383  235.40512 ]
 [231.63202  219.5432   135.82065 ]
 [201.87721  192.18321  244.42421 ]
 [252.12856  218.49844   15.423053]
 [216.62622  206.3612   222.21638 ]
 [183.83516  174.80887  224.50873 ]
 [221.3493   210.48648  191.79256 ]
 [210.0776   200.05975  250.89197 ]
 [170.58762  161.96193  209.0151  ]
 [227.4418   216.20047  162.01117 ]]","[[0.7916753  0.75365967 0.9585263 ]
 [0.8881053  0.84422946 0.6476755 ]
 [0.7600435  0.7235633  0.92383105]
 [0.9887395  0.85685664 0.06048244]
 [0.8452423  0.8050609  0.89507306]
 [0.82320535 0.7838905  0.9860886 ]
 [0.8643782  0.8227886  0.7831349 ]
 [0.67218256 0.6386583  0.8236332 ]
 [0.90836084 0.8609537  0.53262997]
 [0.7230075  0.6872769  0.8828932 ]]"
1178,1178,Behance\882_912_7.2k_51_10 de maio de 2021.jpg,882,912,7.2k,10 de maio de 2021,882_912_7.2k_51_10 de maio de 2021.jpg,10,2021,maio,5,912,7200,"[[217.95427  190.30905  160.12401 ]
 [190.90044  142.02014   84.126434]
 [158.51021  175.17197  178.94145 ]
 [132.09001   94.60556   63.593906]
 [239.98326  225.07507  208.8019  ]
 [224.04492  132.65332   19.96206 ]
 [ 74.65048   40.222057  29.435524]
 [191.06456   41.239346  26.067179]
 [189.3284   207.88153  206.17807 ]
 [151.80495  143.80283  137.07422 ]]","[[0.75052094 0.16220906 0.1026867 ]
 [0.85441417 0.7458632  0.6273705 ]
 [0.7424076  0.81522226 0.80854326]
 [0.74846554 0.5568701  0.32981035]
 [0.2931577  0.15773124 0.11531505]
 [0.5952698  0.5638881  0.5375259 ]
 [0.5179609  0.37083912 0.24919644]
 [0.6215886  0.6869384  0.7017318 ]
 [0.94071585 0.8816686  0.8176364 ]
 [0.878597   0.52063036 0.07814786]]"
1179,1179,Behance\883_1.5k_11.9k_83_29 de abril de 2021.jpg,883,1.5k,11.9k,29 de abril de 2021,883_1.5k_11.9k_83_29 de abril de 2021.jpg,29,2021,abril,4,1500,11900,"[[161.62154  205.3645   240.96416 ]
 [108.48142   34.802696  12.898841]
 [252.74579  222.51718  125.197395]
 [ 38.37782   76.15631  114.54558 ]
 [240.14249  167.52809   28.747402]
 [180.27722  154.81154  104.72468 ]
 [  7.662     13.814524  51.223957]
 [237.40076  217.4003   192.63135 ]
 [199.18478  102.857895  21.069878]
 [ 94.664406 144.8445   192.83565 ]]","[[0.15164948 0.3006949  0.45215312]
 [0.99107736 0.8725267  0.4909726 ]
 [0.6340352  0.8055258  0.9450797 ]
 [0.7806953  0.40278673 0.08231378]
 [0.9415336  0.6567348  0.11347249]
 [0.42465037 0.13608152 0.05043286]
 [0.02992773 0.05470425 0.20172483]
 [0.7050652  0.6060861  0.4104359 ]
 [0.9308751  0.852423   0.75527585]
 [0.3764917  0.57364744 0.76136196]]"
1180,1180,Behance\884_2k_13.8k_103_9 de maio de 2021.jpg,884,2k,13.8k,9 de maio de 2021,884_2k_13.8k_103_9 de maio de 2021.jpg,9,2021,maio,5,2000,13800,"[[ 68.349556 136.10945  136.74065 ]
 [ 12.26792   52.604576  49.544464]
 [140.96393  125.01079   90.10451 ]
 [ 44.969116  51.57894   43.00806 ]
 [164.43854  155.75945  114.51026 ]
 [ 80.15082   70.72818   55.012466]
 [ 12.682165  88.90247   84.37034 ]
 [  3.621825  33.607502  33.84753 ]
 [118.505135 181.96373  185.02466 ]
 [119.78344   94.13043   63.655807]]","[[0.64752775 0.6134138  0.45141703]
 [0.04835302 0.20471644 0.1927624 ]
 [0.25877145 0.5253209  0.5271182 ]
 [0.01403122 0.13132364 0.13229825]
 [0.18134245 0.20471872 0.17073229]
 [0.46198413 0.71137017 0.7233572 ]
 [0.5576473  0.4986313  0.36047414]
 [0.04868369 0.345811   0.3279088 ]
 [0.47937152 0.3783951  0.25579876]
 [0.3243778  0.28227502 0.21717115]]"
